pincode,place,state,district,lat,lng
416501,Hanimnal,Maharashtra,Kolhapur,16.0776,74.2914
416502,Gadhinglaj,Maharashtra,Kolhapur,16.2229,74.3501
416503,Mahagaon (Kolhapur),Maharashtra,Kolhapur,16.2095,74.157
416504,Nesari,Maharashtra,Kolhapur,16.0562,74.3274
416505,Hativade,Maharashtra,Kolhapur,16.4704,74.1612
416506,Kadalage,Maharashtra,Kolhapur,16.167,74.4682
416507,Hajgoli,Maharashtra,Kolhapur,16.0209,74.3133
416508,Nittur,Maharashtra,Kolhapur,15.9793,74.3898
416509,Hindgaon,Maharashtra,Kolhapur,15.9249,74.1646
416510,Sawantwadi H.O,Maharashtra,Sindhudurg,16.1323,73.7383
416511,Bhalaval,Maharashtra,Sindhudurg,15.8118,73.8612
416512,Parme,Maharashtra,Sindhudurg,15.6828,74.0288
416513,Aronda,Maharashtra,Sindhudurg,16.1323,73.7383
416514,Madura,Maharashtra,Sindhudurg,16.1323,73.7383
416515,Tulas,Maharashtra,Sindhudurg,16.1323,73.7383
416516,Vengurla Camp,Maharashtra,Sindhudurg,16.4538,73.5128
416517,Redi,Maharashtra,Sindhudurg,16.1323,73.7383
416518,Nirvade,Maharashtra,Sindhudurg,16.1323,73.7383
416519,Naneli,Maharashtra,Sindhudurg,16.1323,73.7383
416520,Keravade,Maharashtra,Sindhudurg,16.1323,73.7383
416521,Varde,Maharashtra,Sindhudurg,16.1323,73.7383
416522,Pat,Maharashtra,Sindhudurg,16.1323,73.7383
416523,Parula,Maharashtra,Sindhudurg,16.1323,73.7383
416524,Chendavan,Maharashtra,Sindhudurg,16.1323,73.7383
416525,Deulwada Nerur,Maharashtra,Sindhudurg,15.9876,73.6452
416526,Ainapur,Maharashtra,Kolhapur,16.4704,74.1612
416527,Tillarinagar,Maharashtra,Kolhapur,16.4704,74.1612
416528,Pinguli,Maharashtra,Sindhudurg,15.9787,73.7047
416529,Hodavade,Maharashtra,Sindhudurg,16.1323,73.7383
416531,Shirshinge,Maharashtra,Sindhudurg,16.0889,73.6746
416534,Talgaon,Maharashtra,Sindhudurg,16.0889,73.6746
416549,Konalkatta Colony,Maharashtra,Sindhudurg,15.7777,74.0564
416550,Amboli,Maharashtra,Sindhudurg,15.9349,74.0237
416551,Jarali,Maharashtra,Kolhapur,15.9161,74.1624
416552,Date,Maharashtra,Kolhapur,15.9092,74.2549
416601,Damre,Maharashtra,Sindhudurg,16.1323,73.7383
416602,Main,Maharashtra,Sindhudurg,16.1323,73.7383
416603,Kasal,Maharashtra,Sindhudurg,16.1567,73.6833
416604,Chafekhol,Maharashtra,Sindhudurg,15.905,73.8318
416605,Devbag,Maharashtra,Sindhudurg,16.1323,73.7383
416606,Malvan H.O,Maharashtra,Sindhudurg,16.1323,73.7383
416608,Kandalgaon,Maharashtra,Sindhudurg,16.1323,73.7383
416609,Sangve,Maharashtra,Sindhudurg,16.1323,73.7383
416610,Shirgaon,Maharashtra,Sindhudurg,16.3762,73.5747
416611,Are,Maharashtra,Sindhudurg,16.1323,73.7383
416612,Kunkeshwar,Maharashtra,Sindhudurg,15.7513,74.0498
416613,Taramumbari,Maharashtra,Sindhudurg,16.3762,73.5747
416614,Achara,Maharashtra,Sindhudurg,16.1323,73.7383
416615,Tambaldeg,Maharashtra,Sindhudurg,16.1323,73.7383
416616,Gothane,Maharashtra,Sindhudurg,16.1323,73.7383
416620,Shirval,Maharashtra,Sindhudurg,16.1323,73.7383
416623,Mond,Maharashtra,Sindhudurg,16.4177,73.4587
416626,Sarjekot,Maharashtra,Sindhudurg,16.1323,73.7383
416628,Pokharan,Maharashtra,Sindhudurg,16.1323,73.7383
416630,Poyare,Maharashtra,Sindhudurg,16.1323,73.7383
416632,Jambhavade,Maharashtra,Sindhudurg,16.1323,73.7383
416701,Palu,Maharashtra,Ratnagiri,17.8,73.5947
416702,Kaneri,Maharashtra,Ratnagiri,18.2957,76.4858
416703,Kharepatan,Maharashtra,Sindhudurg,16.5584,73.6186
416704,Karak,Maharashtra,Ratnagiri,17.2734,73.4573
416705,Wadavali,Maharashtra,Ratnagiri,17.2734,73.4573
416707,Kasheli,Maharashtra,Ratnagiri,17.2734,73.4573
416709,Katali Sagave,Maharashtra,Ratnagiri,17.2734,73.4573
416712,Lavgan,Maharashtra,Ratnagiri,17.2734,73.4573
416713,Pendkhale,Maharashtra,Ratnagiri,17.2734,73.4573
416801,Wargaon,Maharashtra,Sindhudurg,16.4923,73.3303
416803,Mutat,Maharashtra,Sindhudurg,16.4923,73.3303
416804,Waghotan,Maharashtra,Sindhudurg,16.1323,73.7383
416805,Vada (Sindhudurg),Maharashtra,Sindhudurg,16.4615,73.3753
416806,Girye,Maharashtra,Sindhudurg,16.5545,73.3352
416807,Tirlot,Maharashtra,Sindhudurg,16.4923,73.3303
416810,Karulbavada,Maharashtra,Sindhudurg,16.1323,73.7383
416811,Pendhari,Maharashtra,Sindhudurg,16.1323,73.7383
416812,Anav,Maharashtra,Sindhudurg,16.1323,73.7383
416813,Upale,Maharashtra,Sindhudurg,16.1323,73.7383
421002,Ulhasnagar 1,Maharashtra,Thane,19.36,73.3279
421004,Ulhasnagar-4,Maharashtra,Thane,19.36,73.3279
421005,Ulhasnagar-5,Maharashtra,Thane,19.36,73.3279
421101,Padgha Extension Counter,Maharashtra,Thane,19.3669,73.1758
421102,Atali,Maharashtra,Thane,19.2963,73.2276
421103,Rayate,Maharashtra,Thane,19.261,73.2535
421201,Thakurli,Maharashtra,Thane,19.2167,73.0833
421202,Vishnunagar,Maharashtra,Thane,19.267,73.0715
421203,Dombivali I.A.,Maharashtra,Thane,19.267,73.0715
421204,Khoni,Maharashtra,Thane,19.3173,73.0597
421301,Kalyan D.C.,Maharashtra,Thane,19.2166,73.2176
421302,Kunde,Maharashtra,Thane,19.2166,73.2176
421303,Abitghar,Maharashtra,Thane,19.3081,73.3095
421305,Vidyashram,Maharashtra,Thane,19.2166,73.2176
421306,Dwarli,Maharashtra,Thane,19.36,73.3279
421308,Bhiwandi,Maharashtra,Thane,19.3002,73.0588
421311,Kon,Maharashtra,Thane,19.36,73.3279
421312,Chamble,Maharashtra,Thane,19.36,73.3279
421401,Shivale,Maharashtra,Thane,19.36,73.3279
421402,Tokawade,Maharashtra,Thane,19.3504,73.6022
421403,Malegaon,Maharashtra,Thane,19.36,73.3279
421501,Ambernath South,Maharashtra,Thane,19.36,73.3279
421502,O.E.Ambernath,Maharashtra,Thane,19.36,73.3279
421503,Kulgaon,Maharashtra,Thane,19.36,73.3279
421505,Jambhul,Maharashtra,Thane,19.36,73.3279
421506,Additional Ambernath,Maharashtra,Thane,19.36,73.3279
421601,Shere,Maharashtra,Thane,19.13,73.6544
421602,Kasara (Thane),Maharashtra,Thane,19.2293,74.0944
421603,Bhatsanagar,Maharashtra,Thane,19.36,73.3279
421605,Khadavali,Maharashtra,Thane,19.36,73.3279
422001,Nashik H.O,Maharashtra,Nashik,20.2589,74.5521
422002,Gole Colony,Maharashtra,Nashik,20.2589,74.5521
422003,Lakhalgaon,Maharashtra,Nashik,20.2377,74.4365
422004,Pimpalnare,Maharashtra,Nashik,20.2798,74.0201
422005,Bhonsala Military School,Maharashtra,Nashik,20.2589,74.5521
422006,Gandhi Nagar (Nashik),Maharashtra,Nashik,20.3795,73.9848
422007,Industrial Estate (Nashik),Maharashtra,Nashik,20.2597,74.0726
422008,Trimurti Chowk,Maharashtra,Nashik,20.2589,74.5521
422009,Cidco Colony (Nashik),Maharashtra,Nashik,20.2589,74.5521
422010,Pathardi,Maharashtra,Nashik,20.2597,74.0726
422011,Dwarka Corner,Maharashtra,Nashik,20.2597,74.0726
422012,Ashok Nagar (Nashik),Maharashtra,Nashik,20.2597,74.0726
422013,Udoji,Maharashtra,Nashik,20.2597,74.0726
422101,Nashik Road H.O,Maharashtra,Nashik,20.2597,74.0726
422102,Jogalthembi,Maharashtra,Nashik,20.2597,74.0726
422103,Sinnar,Maharashtra,Nashik,20.2597,74.0726
422104,Wavi,Maharashtra,Nashik,20.2597,74.0726
422105,TP Station Eklahre,Maharashtra,Nashik,20.2127,74.5628
422112,Datali,Maharashtra,Nashik,20.2597,74.0726
422113,Paste,Maharashtra,Nashik,20.2597,74.0726
422201,Chandori,Maharashtra,Nashik,20.0225,74.0014
422202,Nilwandi,Maharashtra,Nashik,20.2567,74.8934
422203,Rohile,Maharashtra,Nashik,20.2597,74.0726
422204,Deodongra,Maharashtra,Nashik,20.2597,74.0726
422205,Tisgaon,Maharashtra,Nashik,20.3075,74.1929
422206,Ojhar,Maharashtra,Nashik,20.0947,73.9282
422207,Amba,Maharashtra,Nashik,20.2597,74.0726
422208,Peint,Maharashtra,Nashik,20.1445,73.7644
422209,Jopul,Maharashtra,Nashik,20.2597,74.1641
422210,Saykheda,Maharashtra,Nashik,20.2597,74.0726
422211,Bhormal,Maharashtra,Nashik,20.2597,74.0726
422212,Velunje,Maharashtra,Nashik,19.6377,73.782
422213,Anjneri,Maharashtra,Nashik,19.9678,73.6631
422214,Deogaon,Maharashtra,Nashik,20.2597,74.0726
422215,Haste,Maharashtra,Nashik,20.0366,74.6618
422221,Ojhar A.F. Stn.,Maharashtra,Nashik,20.0296,73.7156
422222,Gangapur,Maharashtra,Nashik,20.0296,73.7156
422301,B.S. Nagar,Maharashtra,Nashik,20.104,74.4027
422302,Oney,Maharashtra,Nashik,20.1591,74.3619
422303,Dhrangaon Veer,Maharashtra,Nashik,20.0581,74.1171
422304,Ugaon,Maharashtra,Nashik,20.1529,74.1487
422305,Vinchur,Maharashtra,Nashik,20.2551,74.23055
422306,Vahegaon Sal,Maharashtra,Nashik,20.1453,74.2225
422308,Deopur,Maharashtra,Nashik,20.1348,74.0916
422401,Belatgavhan,Maharashtra,Nashik,20.2597,74.0726
422402,Tringalwadi,Maharashtra,Nashik,20.2597,74.0726
422403,Murambi,Maharashtra,Nashik,20.0428,74.4886
422501,Devlali Air Force,Maharashtra,Nashik,20.2597,74.0726
422502,Nanegaon,Maharashtra,Nashik,20.2597,74.0726
422601,Khirvire,Maharashtra,Ahmed Nagar,19.2042,74.6779
422602,Bota,Maharashtra,Ahmed Nagar,19.2042,74.6779
422603,Nanduri Dumala,Maharashtra,Ahmed Nagar,19.4981,74.1035
422604,Rajur,Maharashtra,Ahmed Nagar,19.7052,74.4144
422605,Nilwande,Maharashtra,Ahmed Nagar,19.69,74.6762
422606,Chas,Maharashtra,Nashik,20.2344,74.35325
422608,Sangamner SK,Maharashtra,Ahmed Nagar,19.2042,74.6779
422610,Bramhanwada,Maharashtra,Ahmed Nagar,19.2042,74.6779
422611,Talegaon Dighe,Maharashtra,Ahmed Nagar,19.7109,74.1933
422620,Savargaon Ghule,Maharashtra,Ahmed Nagar,18.7471,74.638
422622,Hivargaon Pathar,Maharashtra,Ahmed Nagar,19.3483,74.299
423101,Daraswadi,Maharashtra,Nashik,20.2388,74.2491
423102,Matane,Maharashtra,Nashik,20.3265,74.5466
423104,Vadgaon Pangu,Maharashtra,Nashik,20.2597,74.0726
423105,Sayne BK,Maharashtra,Nashik,20.593,74.5407
423106,Bangaon,Maharashtra,Nashik,20.2597,74.0726
423107,Sakuri,Maharashtra,Ahmed Nagar,19.6217,74.43785
423108,Talwade,Maharashtra,Nashik,20.6308,74.3751
423109,Savali Vihir Farm,Maharashtra,Ahmed Nagar,19.8934,74.3562
423110,Chinchave,Maharashtra,Nashik,20.28975,74.3202
423111,Pimpalnare,Maharashtra,Nashik,20.2798,74.0201
423117,Dhodamba,Maharashtra,Nashik,20.3012,74.0774
423201,Patne,Maharashtra,Nashik,20.5451,74.4557
423202,Pimpalgaon,Maharashtra,Nashik,20.5825,74.4351
423203,Market Yard Malegaon,Maharashtra,Nashik,20.5499,74.5283
423204,Chirai,Maharashtra,Nashik,20.69015,74.3441
423205,Palasdare,Maharashtra,Nashik,20.6315,74.6235
423206,Valwade,Maharashtra,Nashik,20.6746,74.4462
423208,Zadi,Maharashtra,Nashik,20.2563,74.76295
423212,Nimbayati,Maharashtra,Nashik,20.42665,74.54795
423213,Shemli,Maharashtra,Nashik,20.5506,74.297
423301,Tilwan,Maharashtra,Nashik,20.6346,74.317
423302,Aliyabad,Maharashtra,Nashik,20.6626,74.6888
423303,Sompur,Maharashtra,Nashik,20.2597,74.0726
423401,Dhulgaon,Maharashtra,Nashik,20.2597,74.0726
423402,Suregaon Rasta,Maharashtra,Nashik,20.0121,74.5732
423403,Mamdapur,Maharashtra,Nashik,20.18095,74.5463
423501,Narul,Maharashtra,Nashik,20.4355,74.1537
423502,Kanashi,Maharashtra,Nashik,20.4478,74.2873
423601,Murshatpur,Maharashtra,Ahmed Nagar,19.2042,74.6779
423602,Sangvi Bhusar,Maharashtra,Ahmed Nagar,19.2042,74.6779
423603,Shinganapur,Maharashtra,Ahmed Nagar,19.2042,74.6779
423604,Karwadi,Maharashtra,Ahmed Nagar,18.9333,74.3167
423605,Pohegaon,Maharashtra,Ahmed Nagar,19.8176,74.3963
423607,Maygaon Devi,Maharashtra,Ahmed Nagar,19.2042,74.6779
423701,Jategaon,Maharashtra,Aurangabad,20.0291,75.2816
423702,Rahegaon,Maharashtra,Aurangabad,20.0291,75.2816
423703,Parsoda,Maharashtra,Aurangabad,20.0291,75.2816
424001,Dhule Chaini Road,Maharashtra,Dhule,20.8361,74.71
424002,Dhule Pramod Nagar,Maharashtra,Dhule,20.8575,74.7047
424004,Agriculture College,Maharashtra,Dhule,20.8361,74.71
424005,Nagaon,Maharashtra,Dhule,20.9708,74.7836
424006,Dhule Midc,Maharashtra,Dhule,20.7566,74.71035
424101,Chalisgaon H.O,Maharashtra,Jalgaon,20.5658,75.0922
424102,Vadale Vadali,Maharashtra,Jalgaon,20.9386,75.4882
424103,Gondgaon,Maharashtra,Jalgaon,20.9386,75.4882
424104,Vadgaon Khurd,Maharashtra,Jalgaon,20.7912,75.5294
424105,Nimbhora,Maharashtra,Jalgaon,20.7124,75.1868
424106,Londhe,Maharashtra,Jalgaon,20.599,74.9445
424107,Bahal,Maharashtra,Jalgaon,20.6168,75.0355
424108,Hatgaon,Maharashtra,Jalgaon,20.4008,74.9082
424109,Chandora,Maharashtra,Nashik,20.3225,74.8124
424119,Umbarkhed,Maharashtra,Jalgaon,20.5335,75.1001
424201,Tarkheda,Maharashtra,Jalgaon,20.6783,75.496
424202,Kurhad,Maharashtra,Jalgaon,20.7929,75.4393
424203,Chinchpure,Maharashtra,Jalgaon,20.5833,75.4833
424204,Shendurni,Maharashtra,Jalgaon,20.6533,75.5769
424205,Paldhi Pahur,Maharashtra,Jalgaon,20.7085,75.683
424206,Shelgaon,Maharashtra,Jalgaon,20.89375,75.76535
424207,Tondapur,Maharashtra,Jalgaon,20.9111,75.6262
424208,Deulgaon,Maharashtra,Jalgaon,20.9386,75.4882
424301,Mukti,Maharashtra,Dhule,20.8762,74.9012
424302,Chaugaon,Maharashtra,Dhule,20.8876,74.5798
424303,Shirdhane,Maharashtra,Dhule,20.9581,74.6014
424304,Mhasdi,Maharashtra,Dhule,20.9214,74.4937
424305,Bhamer,Maharashtra,Dhule,21.1311,74.3126
424306,Balhane,Maharashtra,Dhule,21.1102,74.6014
424307,Boris,Maharashtra,Dhule,21.0676,74.6791
424308,Nandale,Maharashtra,Dhule,20.7382,74.8393
424309,Pimparkheda,Maharashtra,Dhule,21.0342,74.6054
424310,Nadse,Maharashtra,Dhule,20.9025,74.5708
424311,Vinchur,Maharashtra,Dhule,20.7817,74.6607
424318,Vani,Maharashtra,Dhule,21.0479,74.8129
425001,Jalgaon Kawarnagar,Maharashtra,Jalgaon,21.0011,75.6111
425002,Kathora,Maharashtra,Jalgaon,20.9951,75.56695
425003,Audyogik Vasahat Jalgaon,Maharashtra,Jalgaon,21.0123,75.6278
425004,N M University Jalgaon,Maharashtra,Jalgaon,21.0011,75.6111
425101,Asoda,Maharashtra,Jalgaon,21.0416,75.6076
425102,Bhadli BK,Maharashtra,Jalgaon,20.9109,74.9721
425103,Ravanje,Maharashtra,Jalgaon,21.041,75.4709
425104,Borkheda,Maharashtra,Jalgaon,20.9721,75.3875
425105,Takarkheda,Maharashtra,Jalgaon,20.927,75.067
425107,Vaijpur Settelement,Maharashtra,Jalgaon,21.2271,75.4226
425108,Velode,Maharashtra,Jalgaon,20.9386,75.4882
425109,Savkheda Hol,Maharashtra,Jalgaon,20.8544,75.3056
425110,Talai,Maharashtra,Jalgaon,20.7951,75.3097
425111,Mangrul,Maharashtra,Jalgaon,20.7696,75.2508
425112,Toli,Maharashtra,Jalgaon,20.70915,75.01035
425113,Bahadarpur (Jalgaon),Maharashtra,Jalgaon,20.9298,75.0187
425114,Sunasgaon,Maharashtra,Jalgaon,20.7201,75.77045
425115,Varad Budruk,Maharashtra,Jalgaon,20.7618,75.46185
425116,Vitner,Maharashtra,Jalgaon,20.8622,75.5347
425201,Sakegaon,Maharashtra,Jalgaon,21.0429,75.7393
425203,Bhusawal Ordnance Factory,Maharashtra,Jalgaon,20.7854,75.8061
425301,Kathora,Maharashtra,Jalgaon,21.1496,75.7311
425302,Chincholi,Maharashtra,Jalgaon,21.0754,75.6805
425303,Panchak,Maharashtra,Jalgaon,21.2138,75.4813
425304,Anjale,Maharashtra,Jalgaon,21.0893,75.78695
425305,Talvel,Maharashtra,Jalgaon,20.9983,75.9235
425306,Nimkhedi KH,Maharashtra,Jalgaon,20.8868,75.8343
425307,Deepnagar,Maharashtra,Jalgaon,21.0298,75.7957
425308,Kahurkheda,Maharashtra,Jalgaon,21.0255,75.9684
425309,Nashirabad,Maharashtra,Jalgaon,20.9386,75.6971
425310,Kolhadi,Maharashtra,Jalgaon,20.9386,75.4882
425311,Mondhale,Maharashtra,Jalgaon,20.9386,75.4882
425327,Pimprala,Maharashtra,Jalgaon,20.9386,75.4882
425401,Patonda,Maharashtra,Jalgaon,21.0448,75.1377
425402,Bohare,Maharashtra,Jalgaon,21.1527,75.0216
425403,Ajande BK,Maharashtra,Dhule,21.1765,74.9375
425404,Nardana,Maharashtra,Dhule,21.21375,74.85555
425405,Ahilyapur,Maharashtra,Dhule,21.3113,75.0224
425406,Virdel,Maharashtra,Dhule,21.2851,74.8465
425407,Khalane,Maharashtra,Dhule,20.9618,74.6189
425408,Rami,Maharashtra,Dhule,21.1868,74.6666
425409,Shelti,Maharashtra,Nandurbar,21.4229,74.435
425410,Sarangkheda,Maharashtra,Nandurbar,21.4334,74.5273
425411,Wavad,Maharashtra,Nandurbar,21.3829,74.4111
425412,Shinde,Maharashtra,Nandurbar,21.5503,74.2197
425413,Amlad,Maharashtra,Nandurbar,21.5613,74.2439
425414,Khuntamodi,Maharashtra,Nandurbar,21.7533,74.1757
425415,Jamane,Maharashtra,Nandurbar,21.2857,74.2573
425416,Shehi,Maharashtra,Nandurbar,21.2868,74.0519
425417,Kolde,Maharashtra,Nandurbar,21.1615,74.0487
425418,Navagaon,Maharashtra,Nandurbar,21.5503,74.2197
425419,Bamangaon,Maharashtra,Nandurbar,21.5503,74.2197
425420,Jalod,Maharashtra,Jalgaon,21.1513,75.1055
425421,Manjrod,Maharashtra,Dhule,21.2829,74.9714
425422,Damarkheda,Maharashtra,Nandurbar,21.4784,74.3995
425423,Vadali (Nandurbar),Maharashtra,Nandurbar,21.4652,74.56695
425424,Kavlith,Maharashtra,Nandurbar,21.59265,74.5429
425426,Bharadu,Maharashtra,Nandurbar,21.1751,74.0338
425427,Varul,Maharashtra,Dhule,21.2785,74.7008
425428,Wakvad,Maharashtra,Dhule,21.5456,74.8712
425432,Rampur,Maharashtra,Nandurbar,21.6464,74.3456
425442,Tulaja,Maharashtra,Nandurbar,21.615,74.3207
425444,Chirkhan,Maharashtra,Nandurbar,21.5503,74.2197
425452,Kathi,Maharashtra,Nandurbar,21.7382,74.0377
425501,Thorgavan,Maharashtra,Jalgaon,21.1406,75.9374
425502,Savda,Maharashtra,Jalgaon,21.1505,75.8894
425503,Faizpur,Maharashtra,Jalgaon,21.1677,75.8142
425504,Utkheda,Maharashtra,Jalgaon,21.2896,75.8979
425505,Kumbharkheda,Maharashtra,Jalgaon,21.2211,75.9346
425506,Nimbhora,Maharashtra,Jalgaon,21.166,75.9656
425507,Khirdi,Maharashtra,Jalgaon,21.0159,75.7178
425508,Rasalpur,Maharashtra,Jalgaon,21.214,75.8452
425524,M.S.S.K.Faizpur,Maharashtra,Jalgaon,21.173,75.8322
431001,Shahaganj (Aurangabad),Maharashtra,Aurangabad,20.0291,75.2816
431002,Daulatabad,Maharashtra,Aurangabad,20.0291,75.2816
431003,Cidco Colony (Aurangabad),Maharashtra,Aurangabad,20.0291,75.2816
431004,Begumpura,Maharashtra,Aurangabad,20.0291,75.2816
431005,Osmanpura,Maharashtra,Aurangabad,20.0291,75.2816
431006,Chikalthana Industrial Area,Maharashtra,Aurangabad,20.0291,75.2816
431007,Naregaon,Maharashtra,Aurangabad,20.0291,75.2816
431008,Ganori,Maharashtra,Aurangabad,20.0447,75.3456
431009,Garkheda,Maharashtra,Aurangabad,20.0291,75.2816
431010,Satara Parisar,Maharashtra,Aurangabad,20.0291,75.2816
431011,Kanchanwadi,Maharashtra,Aurangabad,20.0291,75.2816
431101,Kagazipura,Maharashtra,Aurangabad,20.0355,75.27535
431102,Devlana,Maharashtra,Aurangabad,20.0925,75.2193
431103,Hatnoor,Maharashtra,Aurangabad,20.163,75.41015
431104,Palshi BK,Maharashtra,Aurangabad,20.2593,75.366
431105,Dhorkingaon,Maharashtra,Aurangabad,20.0291,75.2816
431107,Paithan,Maharashtra,Aurangabad,20.0291,75.2816
431109,Wahegaon,Maharashtra,Aurangabad,20.0291,75.2816
431110,Nevargaon,Maharashtra,Aurangabad,20.1785,75.6307
431111,Nandra,Maharashtra,Aurangabad,20.0291,75.2816
431112,Golegaon,Maharashtra,Aurangabad,20.457,75.6577
431113,Talni,Maharashtra,Aurangabad,20.4532,75.5281
431114,Babhulgaon,Maharashtra,Jalna,20.3759,75.9321
431115,Lamangaon,Maharashtra,Aurangabad,20.2035,75.0435
431116,Balegaon,Maharashtra,Aurangabad,20.2282,75.3052
431117,Ajantha,Maharashtra,Aurangabad,20.4931,75.718
431118,Phardapur,Maharashtra,Aurangabad,20.0291,75.2816
431120,Bahulkheda,Maharashtra,Aurangabad,20.5645,75.5495
431121,Jamkhed,Maharashtra,Aurangabad,20.0291,75.2816
431122,Beed H.O,Maharashtra,Beed,18.9478,75.8395
431123,Mangwadgaon,Maharashtra,Beed,18.9478,76.213
431124,Kari,Maharashtra,Beed,18.9478,75.8395
431125,Chakarwadi,Maharashtra,Beed,18.9478,75.8395
431126,Borkhed,Maharashtra,Beed,18.9478,75.8395
431127,Kekat Pangri,Maharashtra,Beed,18.9478,75.8395
431128,Belura,Maharashtra,Beed,18.9382,76.2592
431129,Takarwan,Maharashtra,Beed,18.9478,75.8395
431130,Matori,Maharashtra,Beed,19.2926,75.5969
431131,Mangrul,Maharashtra,Beed,19.0764,76.2176
431132,Adgaon,Maharashtra,Jalna,20.4628,75.8516
431133,Tembhapuri,Maharashtra,Aurangabad,20.1344,75.2291
431134,Pimalgaon Kolte,Maharashtra,Aurangabad,20.4616,75.8848
431135,Sillod Sakhar Karkhana,Maharashtra,Aurangabad,20.0291,75.2816
431136,Bajaj Nagar Midc Waluj,Maharashtra,Aurangabad,20.0291,75.2816
431137,Dahyala,Maharashtra,Aurangabad,20.0291,75.2816
431142,Phulepimpalgoan,Maharashtra,Beed,18.9478,75.8395
431143,Madalmohi,Maharashtra,Beed,18.9478,75.8395
431144,Chardari,Maharashtra,Beed,18.9478,75.8395
431147,Ghat Shendra,Maharashtra,Aurangabad,20.3667,75.2999
431148,Pimpalwadi (Pirachi),Maharashtra,Aurangabad,20.0291,75.2816
431150,Tidka,Maharashtra,Aurangabad,20.5281,75.3583
431151,Khamgaon,Maharashtra,Aurangabad,20.20085,75.4576
431152,Sultanpur,Maharashtra,Aurangabad,20.04735,75.2816
431153,Pimpalner,Maharashtra,Beed,18.9478,75.8395
431154,Karmad,Maharashtra,Aurangabad,19.8503,75.5783
431202,Roshangaon,Maharashtra,Jalna,19.8677,75.9221
431203,Ambika Market Jalna,Maharashtra,Jalna,19.6929,75.8818
431204,Rani Unchegaon,Maharashtra,Jalna,19.8146,75.9833
431205,Sukhapuri,Maharashtra,Jalna,19.4995,75.7488
431206,Warud BK,Maharashtra,Jalna,19.6866,75.8901
431207,Hivra Roshangaon,Maharashtra,Jalna,19.6436,76.0835
431208,Tapowan Gondhan,Maharashtra,Jalna,20.112,75.9866
431209,Tirthpuri,Maharashtra,Jalna,19.4886,75.9917
431211,Raja Takli,Maharashtra,Jalna,19.4439,76.1403
431212,Mahakala,Maharashtra,Jalna,19.8793,76.0048
431213,Pir Pimpalgaon,Maharashtra,Jalna,19.8146,75.9833
431214,Utwad,Maharashtra,Jalna,19.8562,76.0669
431215,Kedarkheda,Maharashtra,Jalna,20.0701,75.8312
431401,Parbhani H.O,Maharashtra,Parbhani,19.2695,76.6969
431402,Taroda,Maharashtra,Parbhani,19.2695,76.6969
431501,Amba,Maharashtra,Jalna,19.618,76.262
431502,Mapegaon,Maharashtra,Jalna,19.6492,76.1785
431503,Rawalgaon,Maharashtra,Parbhani,19.6185,76.5941
431504,Pimparkheda,Maharashtra,Jalna,19.6825,76.3932
431505,Kothala,Maharashtra,Parbhani,19.2788,76.5298
431506,Hadgaon,Maharashtra,Parbhani,19.2834,76.3525
431507,Pande Pokhari,Maharashtra,Jalna,19.3341,76.1934
431508,Bori (Parbhani),Maharashtra,Parbhani,19.4578,76.7289
431509,Gojegaon,Maharashtra,Parbhani,19.2695,76.6969
431510,Yeldari,Maharashtra,Parbhani,18.9412,76.8196
431511,Dhangar Takli,Maharashtra,Parbhani,19.2695,76.6969
431512,Pardi BK,Maharashtra,Hingoli,19.6453,77.106
431513,Pedgaon,Maharashtra,Hingoli,19.7321,77.106
431514,Gaundgaon,Maharashtra,Parbhani,18.9802,76.7541
431515,Parli Vaijinath,Maharashtra,Beed,18.9478,75.8395
431516,Sirshi BK,Maharashtra,Parbhani,19.0056,76.6969
431517,Lokhandi Sawargaon,Maharashtra,Beed,18.9478,75.8395
431518,Naigaon,Maharashtra,Beed,18.9478,75.8395
431519,Nandagaul,Maharashtra,Beed,18.9478,75.8395
431520,Parli Tps,Maharashtra,Beed,18.9478,75.8395
431521,Dhasadi,Maharashtra,Parbhani,19.08525,76.69405
431522,Pangaon (Latur),Maharashtra,Osmanabad,18.1896,76.0397
431523,Dhanora,Maharashtra,Beed,18.6582,76.3324
431530,Nagapur,Maharashtra,Beed,18.8984,76.473
431536,Banvas,Maharashtra,Parbhani,19.1426,76.6609
431537,Mandakhali,Maharashtra,Parbhani,19.3224,76.6605
431540,Dudhgaon,Maharashtra,Parbhani,19.2695,76.6969
431541,Waghala,Maharashtra,Parbhani,19.1669,76.5394
